,0
1154,0.032098359
1155,0.0581555461
1156,0.0629690259
1157,0.206401691
1158,0.0437046828
1159,0.821903998
1160,0.225828182
1161,0.474002678
1162,3.34806709
1163,0.79329877
1164,0.0942531702
1165,0.0723851931
1166,0.0918765434
1167,0.282851008
1168,0.0273520548
1169,0.692563154
1170,0.329065511
1171,0.0189006683
1172,0.765944399
1173,0.438619663
1174,0.300905032
1175,0.8104355
1176,0.187294863
1177,0.0234755589
1178,0.892170843
1179,1.05622063
1180,0.128616505
1181,0.708704295
1182,0.3451726
1183,0.159749389
1184,0.765167247
1185,0.720775057
1186,0.555987729
1187,0.32875048
1188,0.526493467
1189,0.0229752165
1190,0.0018334308
1191,0.213208433
1192,0.748571397
1193,0.00469186883
1194,0.0261718488
1195,0.305864445
1196,0.0370855688
1197,0.556728282
1198,0.37713545
1199,0.514057872
1200,0.0372361349
1201,1.29941834
1202,0.0685494659
1203,0.484151754
1204,1.15439083
1205,0.0028202174
1206,1.13135076
1207,0.0234419711
1208,0.00508449863
1209,0.164804932
1210,0.422989752
1211,0.130416812
1212,0.230908048
1213,0.273089697
1214,0.00488760464
1215,0.0241982757
1216,0.00841548236
1217,0.0437764912
1218,0.0139493626
1219,0.173702226
1220,0.0175212519
1221,0.0264695062
1222,0.160711853
1223,0.219884299
1224,0.161147336
1225,0.476761511
1226,0.226984066
1227,0.0462585141
1228,0.376908443
1229,0.00357304741
1230,0.0336978334
1231,0.620729264
1232,0.0549357496
1233,0.0020592799
1234,0.0464774138
1235,0.807202963
1236,1.51853243
1237,0.28582295
1238,0.654282323
1239,0.0542906322
1240,0.0175976931
1241,0.166230677
1242,0.0218100671
1243,0.588414322
1244,0.0705193327
1245,0.0370218679
1246,0.397204742
1247,0.407264869
1248,0.115506143
1249,0.543377709
1250,0.0414091301
1251,0.292963254
1252,0.232242294
1253,1.29776559
1254,0.432155748
1255,0.81569257
1256,0.19742564
1257,0.937254942
1258,0.0917039716
1259,0.277233738
1260,0.225419337
1261,0.598652811
1262,0.453480529
1263,0.024958055
1264,0.352048835
1265,1.38997917
1266,1.19008077
1267,0.597726251
1268,0.639421456
1269,0.591966522
1270,1.1352342
1271,0.549218512
1272,0.0747768764
1273,0.0169873216
1274,0.335132163
1275,0.5201917
1276,1.03210227
1277,1.1234194
1278,0.283716184
1279,0.10883491
1280,0.916182648
1281,2.14964149
1282,2.62872287
1283,0.698851023
1284,0.021688456
1285,0.00296615059
1286,0.219470822
1287,0.119329362
1288,0.108691293
1289,0.0475464327
1290,0.015143467
1291,0.088627792
1292,0.0796867185
1293,0.217674221
1294,0.288653591
1295,0.395368995
1296,1.06494419
1297,0.0472777302
1298,0.169819939
1299,0.790749572
1300,0.145791919
1301,0.0141450985
1302,0.492822272
1303,0.0267428416
1304,0.165974715
1305,0.102049015
1306,0.823486099
1307,0.0940562761
1308,0.0274273378
1309,0.0668710022
1310,0.0806475614
1311,0.832680124
1312,0.129739265
1313,0.190916555
1314,0.0298514507
1315,0.0158383871
1316,0.0525996599
1317,0.20577163
1318,0.0378013366
1319,0.287352932
1320,0.179744556
1321,2.54948345
1322,0.491705767
1323,1.29385782
1324,0.76096993
1325,1.30980392
1326,0.451339017
1327,0.387993576
1328,0.193112502
1329,0.200227094
1330,0.158095711
1331,0.0125236183
1332,0.175934078
1333,0.0458658842
1334,0.053233427
1335,0.0634969335
1336,0.301854756
1337,0.195745091
1338,0.968003998
1339,0.491841277
1340,0.285660802
1341,0.170329547
1342,1.04804489
1343,0.173205358
1344,0.389862911
1345,1.05146043
1346,0.465228154
1347,1.82616545
1348,0.151802862
1349,0.406016445
1350,0.0336793022
1351,0.102086078
1352,0.116131687
1353,1.05870833
1354,0.256210088
1355,0.376689543
1356,0.475702916
1357,0.367524705
1358,1.08941928
1359,0.0391969678
1360,0.699477956
1361,1.77433217
1362,0.0649217513
1363,0.00144775015
1364,0.318895819
1365,2.01431924
1366,0.822355696
1367,0.391185113
1368,0.047131102
1369,0.056037198
1370,0.992418741
1371,0.47610956
1372,0.363995669
1373,0.0283562143
1374,0.379054935
1375,0.292266828
1376,0.102607268
1377,0.724985809
1378,1.88290684
1379,0.104520615
1380,1.02308452
1381,0.213771318
1382,0.091219844
1383,0.161193664
1384,0.531374122
1385,0.569903967
1386,0.79198653
1387,0.34533359
1388,0.826446806
1389,0.00791873026
1390,5.56835138
1391,0.744930016
1392,0.261618883
1393,0.891341572
1394,0.733902792
1395,0.0315435812
