,0
1027,2014.1127090999998
1028,2014.11333591
1029,2014.11767799
1030,2014.12025539
1031,2014.12122514
1032,2014.1225706
1033,2014.12258653
1034,2014.12291906
1035,2014.12304398
1036,2014.12318468
1037,2014.12332423
1038,2014.12535221
1039,2014.12619582
1040,2014.1262401000001
1041,2014.12701664
1042,2014.1271419
1043,2014.12732289
1044,2014.12866618
1045,2014.12932835
1046,2014.12934208
1047,2014.12939708
1048,2014.12940871
1049,2014.1296439
1050,2014.12972672
1051,2014.13024667
1052,2014.13040188
1053,2014.13043666
1054,2014.13181923
1055,2014.13187086
1056,2014.13196184
1057,2014.13233552
1058,2014.13286502
1059,2014.13290855
1060,2014.13293346
1061,2014.13314693
1062,2014.13325212
1063,2014.13348416
1064,2014.13423009
1065,2014.1345984000002
1066,2014.13615858
1067,2014.1379136
1068,2014.14104406
1069,2014.14137405
1070,2014.14147485
1071,2014.14219716
1072,2014.1434203
1073,2014.14407699
1074,2014.14430614
1075,2014.1455700999998
1076,2014.14574695
1077,2014.14602523
1078,2014.14604936
1079,2014.14626272
1080,2014.14686247
1081,2014.14750968
1082,2014.14796717
1083,2014.14924053
1084,2014.14924423
1085,2014.1493866
1086,2014.14985729
1087,2014.15005628
1088,2014.15007198
1089,2014.15166781
1090,2014.15333484
1091,2014.15551376
1092,2014.15565173
1093,2014.15567849
1094,2014.15620085
1095,2014.1573325999998
1096,2014.15956257
1097,2014.16227597
1098,2014.16236598
1099,2014.16457764
1100,2014.1648816
1101,2014.16539528
1102,2014.16578325
1103,2014.16606689
1104,2014.16608786
1105,2014.1663077999997
1106,2014.16680197
1107,2014.16734091
1108,2014.16745306
1109,2014.16745449
1110,2014.16798686
1111,2014.16990519
1112,2014.17087974
1113,2014.17176491
1114,2014.17182554
1115,2014.17188771
1116,2014.17281778
1117,2014.17283669
1118,2014.17423346
1119,2014.17440893
1120,2014.17643721
1121,2014.17668044
1122,2014.17748159
1123,2014.1778255
1124,2014.17994707
1125,2014.18065817
1126,2014.18099139
1127,2014.18100117
1128,2014.18115565
1129,2014.18331605
1130,2014.18357186
1131,2014.18377238
1132,2014.18473194
1133,2014.18551351
1134,2014.18603582
1135,2014.18716497
1136,2014.18732895
1137,2014.18792111
1138,2014.18799041
1139,2014.19051098
1140,2014.19051648
1141,2014.19107564
1142,2014.19129586
1143,2014.19143344
1144,2014.19200217
1145,2014.19206371
1146,2014.19207817
1147,2014.19320921
1148,2014.19344621
1149,2014.19366334
1150,2014.19377247
1151,2014.19385396
1152,2014.19482888
1153,2014.19484108
1154,2014.1954479000003
1155,2014.19637089
1156,2014.1975309
1157,2014.19764969
1158,2014.19775381
1159,2014.19897208
1160,2014.1996702999998
1161,2014.20007189
1162,2014.20043913
1163,2014.20214735
1164,2014.2021922000001
1165,2014.20219753
1166,2014.20222048
1167,2014.20311574
1168,2014.2056079
1169,2014.20600584
1170,2014.20641863
1171,2014.20683237
1172,2014.20762162
1173,2014.20782037
1174,2014.20812485
1175,2014.20817793
1176,2014.20873618
1177,2014.20974557
1178,2014.20992993
1179,2014.21004361
1180,2014.21110718
1181,2014.21172046
1182,2014.21192641
1183,2014.21197584
1184,2014.21225882
1185,2014.21299942
1186,2014.21327156
1187,2014.21328521
1188,2014.21411857
1189,2014.21428617
1190,2014.21429299
1191,2014.21537157
1192,2014.21561436
1193,2014.215618
1194,2014.21614605
1195,2014.21629098
1196,2014.21655602
1197,2014.21709853
1198,2014.21712621
1199,2014.21720551
1200,2014.21747673
1201,2014.21748116
1202,2014.21773382
1203,2014.21862968
1204,2014.21872083
1205,2014.21902803
1206,2014.21946455
1207,2014.21947131
1208,2014.21947304
1209,2014.21952347
1210,2014.21952548
1211,2014.21953191
1212,2014.2210014000002
1213,2014.22103436
1214,2014.2212022999997
1215,2014.2213104000002
1216,2014.2213772999999
1217,2014.22140448
1218,2014.22142733
1219,2014.22233142
1220,2014.22417594
1221,2014.2252659000003
1222,2014.22644596
1223,2014.22726208
1224,2014.22734547
1225,2014.22899794
1226,2014.22977984
1227,2014.23178148
1228,2014.23516986
1229,2014.23653193
1230,2014.23677185
1231,2014.2372274
1232,2014.23750843
1233,2014.23766398
1234,2014.23777901
1235,2014.23827322
1236,2014.23906262
1237,2014.23912856
1238,2014.23951435
1239,2014.23979603
1240,2014.24028979
1241,2014.24031904
1242,2014.24081872
1243,2014.24145455
1244,2014.24154406
1245,2014.2417479000003
1246,2014.24176083
1247,2014.2418526000001
1248,2014.24186045
1249,2014.24187964
1250,2014.24189398
